Report,Reviews
App ID,1055281310
App,Philips Hue
Version,All Versions
Market,iOS
Country,All Countries
Total Reviews,4831
Average Rating,1.8
Search Term,
Start Date,04/28/2016
End Date,03/25/2017
Date Generated,03/27/2017 01:35:07 PDT

Platform,Country,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
iOS,Australia,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,N3WSOME,2.00,1,Please just drop the whole picture scene thing.,"This new version looks a bit nicer and has room support, but overall is still terrible just like the old app.

Why is Philips still pushing this stupid picture scene thing. They don't even give you the option of just choosing a colour and a brightness for your lights/scenes. You have to pick a picture."
iOS,Poland,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Mavipl,2.00,3,"Ok, but",App looks much better than previous version but why not support Apple Watch? This is two steps back.
iOS,Ireland,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Noel Ireland 79,2.00,1,Nice UI but lacks functionality.,"UI is much improved. However very little in terms of new functionality. 

Pros: 
new sleeker ui 
room set up
Set up of switches easier

Cons:
Removes ability to randomise light turn on in routines. Lights now turn on exactly at time set in routines without any option to randomise. (Critical to randomise for house security)

Light schedule still does not automatically adjust routine with changes in sunset time. This means user must change the routine by 12-20 mins each week both in spring and autumn.

New app not compatible with Apple Watch or iPad 

All of the cons above mean I will still need to use old app or alternative hue app to ensure routines work correctly and to use on watch/iPad."
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,G.Gaß,2.00,1,Sie haben es wenigsten probiert!,"Aber ich persönlich sehe kein Vorteil in gen2!
Das Geofecing funktioniert genau so wenig wie in gen1!
Nämlich gar nicht!!!!!!!
Trotz Freigabe meiner WLAN Verbindungen!
Schade!!!!!!
Gruß
Gisbert"
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Danke 😡😡😡,2.00,1,Geo ist Müll,"Wie kann ich alle Lampen über Geo ausschalten, wenn ich mehr als 4 Räume angelegt habe ???? 😡
Ist ja in einem normalen Haushalt nicht so ungewöhnlich, das es mehr als 2 Zimmer + Küche + Bad  + Flur gibt. 
Mit der alten App ging das, da hat man einfach alle Lampen ausgewählt."
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,mountyvideo,2.00,1,Nein .....,so nicht meine Damen und Herrn von Philips. Ich habe der App echt eine Chance gegeben. Nachdem ich mich 3 Stunden geärgert habe ist die App vorerst wieder von meinem iPhone geflogen. Das einzigste was nette ist das Design. die Bedienung ist unmöglich. Den einzelnen Lampen eine Farbe  zuzuweisen ist ein Unding. Man kann zum Beispiel eine erstellte Szenen  nachträglich nicht mehr ändern. Zumindest habe ich die Funktion nicht gefunden. Ich werde es in einem halben Jahr noch mal probieren.
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,DirkWap,2.00,1,Aufwachen Modus,"Leider funktioniert der Aufwachen Modus nicht. Wenn aktiviert, dann gehen keine Lampen an. Schade."
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Dr. OC,2.00,5,kann die aufregung nicht verstehen...,"ein, zwei kleinigkeiten noch ändern... ansonsten sehr klasse... was mir z.b. fehlt (vielleicht hab ich es bisher auch nur übersehen): die möglichkeit, die einzelnen lampen auf den fotos zu verschieben, um die farben einer jeden lampe in einer szene zu definieren... das hat mir super gefallen. bitte wieder einbauen... ;-) ansonsten: top. gutes design, intuitiv... fein."
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Bernhard K.,2.00,1,"schickeres Design, ABER...","was hilft das, wenn der Funktionsumfang dafür schlechter geworden ist? Außerdem ist die langersehnte Funktion x Min. vor/nach Sonnenauf-/Sonnenuntergang ein und auszuschalten immer noch nicht implementiert worden.
Die Funktion per Zufall ein- bzw. auszuschalten ist futsch, raumübergreifende Szenen einstellen ebenfalls..."
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,alexmedia,2.00,1,Das kann nix...,"...jetzt habe ich 20 Minuten versucht Szenen zu erstellen und in das Widget einzubinden - ich habe erst mal schlecht gelaunt aufgegeben.
Das ist alles, aber nicht intuitiv bedienbar."
iOS,Sweden,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,idiotpod,2.00,2,"Mostly it works, but there is just so many features missing","I really miss the ability to make widget actions that changes ONLY intensity, not color.

I really dislike that the widget actions can only select between 'scenes', why is it not possible to directly choose a color?

I really miss the ability to change color for all bulbs assigned to a specific room at the same time.

I really dislike having to configure the same widget actions on all my different devices, why can these not be shared between devices like the room definition etc?

I really miss proper ipad support.

Sometimes the 'routines', does not work, especially the location based routines seems to be shaky.

Weary seldom the app seems to loose contact with the bridge and nothing responds."
iOS,Sweden,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,nissedkkd,2.00,1,Flopp,"Några fundamentala funktioner har tagits bort sedan tidigare version vilket gör hela HUE-systemet oanvändbart (med denna app). 

1. Scener kan en skrida över flera rum vilket gör att man t.ex. ej kan tända alla lampor i huset via en scen. 

2. Fininställning av egna scener saknas. Funktionen är nu helt styrd av att man ska välja en bild som färg/styrka sätts genom. Vågar säga att alla vill kunna ställa in scener helt manuellt och inte via en bild? Helt sjukt designbeslut

3. Har du fler lampor i ett rum går det ej att styra dem som en en grupp som tidigare gick i en scen

Slutsats:

Det är så många grundläggande designbeslut som totalt bortser från hur användare faktiskt använder sina lampor som gör att appen förstör HUE-systemet. Philips har missförstått det så fatalt att man istället går bakåt än framåt i hur HUE kan utvecklas."
iOS,Sweden,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,mr bernat,2.00,1,"Snygg, men det är allt","1) Inte kompatibel med iPad 
2) Inte kompatibel med Watch.
3) ""Scener"" har blivit helt värdelös eftersom man bara kontrollerar ETT rum i taget. 
Känna som gen 2 saknar en hel drös med funktioner."
iOS,Italy,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,xazac,2.00,1,iPad Pro,"Avete tolto il supporto ad iPad, mi aspetto almeno che col prossimo aggiornamento mettiate quantomeno il supporto alla risoluzione del display di iPad Pro. È decisamente un passo indietro vergognoso in tutti i sensi."
iOS,Italy,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,II stella a Dx,2.00,2,Mah!,"Ottima la revisione del design e la semplificazione di molte impostazioni ma le possibilità di impostare il colore delle luci in base allo spettro dei colori e di raggruppare le luci a prescindere dalle stanze di cui fanno parte dove sono finite? 
Il raggruppamento per stanze è una grande idea ma vincolare tutto solo a quello mi sembra un po' esagerato."
iOS,Italy,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Barils.,2.00,1,Bug Enorme,"3 cose che spero sistemiate.

1. Una volta creata una scena non ho trovato il modo di modificarla se non rifacendola da capo. Mossa furba ...
2. Non si possono fare scene tra più stanze... Seconda mossa furba ...
3. Quando attivo le luci tramite Siri ho notato che le scene sono diverse da quelle create ovvero se imposta una scena con luce calda quando la attivo con Siri questa di accende bianca (con tonalità diversa).

Considerando i soldi che vi ho dato per tutta questa roba, speravo veramente in qualcosa di meglio."
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Bergdoktor,2.00,2,Licht und Schatten,"Endlich geht die Steuerung über Siri. Vielleicht aber auch nur, weil ich die alte Hue App auf dem iPad gelöscht habe. App stürzt beim dimmen einer Szene ab. Usability ist insgesamt schlechter als bei der alten Hue App."
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Nase99,2.00,3,Endlich! Aber...,"Gut: Endlich keine Fehlangaben durch nicht erkannte Gesten mehr, endlich eine Gliederung der Lampen in Räume. 

Nicht gut: Zimmerübergreifende Szenen nicht möglich. Es wäre doch so einfach virtuelle Zimmer zu erstellen und dort Lampen hinzuzufügen zu können die bereits in anderen Zimmern aktiv sind.

Lichtaktionen bei Ankunft und Verlassen des Wohnbereichs wären sicher eine schöne Sache, aber dann doch bitte für alle (smartphonebewehrten) Personen im Haushalt. Solange die Familie plötzlich im Dunkeln sitzt weil Papa kurz zum Kiosk muss ist das natürlich eine peinliche Nummer. Merkste selber ne, Philips!?"
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Kackstumpen,2.00,4,Top,"Da habt ihr euch echt Mühe gegeben 👍 wenn jetzt noch das iPad unterstützt wird und die beiden Apps zusammen gelegt werden , kann man kaum noch was verbessern"
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,nuschellbugg,2.00,1,Sehr schlecht!,"Der Sinn von Hue ist die freie Gestaltungsmöglichkeit der Beleuchtung meines Zuhauses. Mit dieser neuen App ist dies nicht möglich - im Gegenteil es wird in festen Raumschemen gedacht. Dann kann ich mein Licht gleich am Schalter an der Wand ein- und ausschalten und bin induvidueller als mit dieser App.

Ganz grosser Mist!"
iOS,Germany,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,melgu,2.00,1,Übertragung zu Siri funktioniert nicht richtig,"Wenn ich die Szenen mit Siri exportiere, stimmen sowohl die Entspannen-Szene als auch die Nachtlicht-Szene nicht. Über die App aufgerufen haben die Szenen eine andere Farbe als über Siri."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,WorkingIntheCloud,2.00,2,Poor Update,"Having rooms is the best part of the update, everything else is still hard, complicated and unintuitive. Why would you remove the ability to sync bulbs to the same color. Where in the old app you could swipe down and combine which lights into the desired color. That's gone. Isn't that one of the main purposes of these lights? Great lights, poor app."
